latitude,longitude,acq_date,satellite,confidence,frp,daynight,sensor,provinsi,frp_band,acq_datetime
-4.04934,114.65118,2026-08-22,N,nominal,5.67,D,viirs,South Kalimantan,Rendah,2026-08-22 05:53:00
-4.05283,114.65166,2026-08-22,N,nominal,9.12,D,viirs,South Kalimantan,Rendah,2026-08-22 05:53:00
-3.83135,116.3065,2026-08-22,N,nominal,16.88,D,viirs,South Kalimantan,Rendah,2026-08-22 05:53:00
-4.07114,114.79071,2026-08-22,N,nominal,5.63,D,viirs,South Kalimantan,Rendah,2026-08-22 05:53:00
-3.85913,115.20047,2026-08-22,N,nominal,5.65,D,viirs,South Kalimantan,Rendah,2026-08-22 05:53:00
-4.07057,114.79449,2026-08-22,N,nominal,5.63,D,viirs,South Kalimantan,Rendah,2026-08-22 05:53:00
-4.10814,114.75739,2026-08-22,N,nominal,3.86,D,viirs,South Kalimantan,Rendah,2026-08-22 05:53:00
-4.11509,114.73512,2026-08-22,N,nominal,5.7,D,viirs,South Kalimantan,Rendah,2026-08-22 05:53:00
-4.11451,114.73891,2026-08-22,N,nominal,5.7,D,viirs,South Kalimantan,Rendah,2026-08-22 05:53:00
-4.11393,114.74272,2026-08-22,N,nominal,7.24,D,viirs,South Kalimantan,Rendah,2026-08-22 05:53:00
-4.11799,114.73942,2026-08-22,N,nominal,8.53,D,viirs,South Kalimantan,Rendah,2026-08-22 05:53:00
-4.11741,114.74323,2026-08-22,N,nominal,7.95,D,viirs,South Kalimantan,Rendah,2026-08-22 05:53:00
-4.17393,114.65797,2026-08-22,N,nominal,6.4,D,viirs,South Kalimantan,Rendah,2026-08-22 05:53:00
-3.95971,116.1946,2026-08-22,N,nominal,6.15,D,viirs,South Kalimantan,Rendah,2026-08-22 05:53:00
-3.38001,114.81806,2026-08-22,N,nominal,12.86,D,viirs,South Kalimantan,Rendah,2026-08-22 05:53:00
-4.11507,114.66482,2026-08-22,N,nominal,23.1,D,viirs,South Kalimantan,Sedang,2026-08-22 05:53:00
-3.25414,114.81887,2026-08-22,N,nominal,4.52,D,viirs,South Kalimantan,Rendah,2026-08-22 05:53:00
-3.60964,116.36458,2026-08-22,N,nominal,4.02,D,viirs,South Kalimantan,Rendah,2026-08-22 05:53:00
-3.81712,114.6405,2026-08-22,N,nominal,8.22,D,viirs,South Kalimantan,Rendah,2026-08-22 05:53:00
-3.49453,115.83437,2026-08-22,N,nominal,19.0,D,viirs,South Kalimantan,Rendah,2026-08-22 05:53:00
-3.49399,115.83789,2026-08-22,N,nominal,19.0,D,viirs,South Kalimantan,Rendah,2026-08-22 05:53:00
-3.49788,115.83487,2026-08-22,N,nominal,19.1,D,viirs,South Kalimantan,Rendah,2026-08-22 05:53:00
-3.49735,115.83839,2026-08-22,N,nominal,19.1,D,viirs,South Kalimantan,Rendah,2026-08-22 05:53:00
-3.5007,115.83889,2026-08-22,N,nominal,19.1,D,viirs,South Kalimantan,Rendah,2026-08-22 05:53:00
-3.5285,115.81425,2026-08-22,N,nominal,18.8,D,viirs,South Kalimantan,Rendah,2026-08-22 05:53:00
-3.53078,115.82178,2026-08-22,N,low,7.95,D,viirs,South Kalimantan,Rendah,2026-08-22 05:53:00
-3.4476,116.4034,2026-08-22,N,nominal,2.7,D,viirs,South Kalimantan,Rendah,2026-08-22 05:53:00
-3.55239,115.84745,2026-08-22,N,nominal,30.72,D,viirs,South Kalimantan,Sedang,2026-08-22 05:53:00
-3.82174,114.6334,2026-08-22,N,nominal,3.93,D,viirs,South Kalimantan,Rendah,2026-08-22 05:53:00
-3.55186,115.85098,2026-08-22,N,nominal,22.44,D,viirs,South Kalimantan,Sedang,2026-08-22 05:53:00
-3.7653,114.7145,2026-08-22,N,nominal,1.7,D,viirs,South Kalimantan,Rendah,2026-08-22 05:53:00
-3.52761,116.348,2026-08-22,N,nominal,4.64,D,viirs,South Kalimantan,Rendah,2026-08-22 05:53:00
-3.81684,114.63273,2026-08-22,N,nominal,4.64,D,viirs,South Kalimantan,Rendah,2026-08-22 05:53:00
-3.81626,114.63654,2026-08-22,N,nominal,7.35,D,viirs,South Kalimantan,Rendah,2026-08-22 05:53:00
-3.81568,114.64035,2026-08-22,N,nominal,7.35,D,viirs,South Kalimantan,Rendah,2026-08-22 05:53:00
-3.82032,114.63325,2026-08-22,N,nominal,4.64,D,viirs,South Kalimantan,Rendah,2026-08-22 05:53:00
-3.81974,114.63706,2026-08-22,N,nominal,7.35,D,viirs,South Kalimantan,Rendah,2026-08-22 05:53:00
-3.81826,114.63287,2026-08-22,N,nominal,3.93,D,viirs,South Kalimantan,Rendah,2026-08-22 05:53:00
-3.81769,114.6367,2026-08-22,N,nominal,8.22,D,viirs,South Kalimantan,Rendah,2026-08-22 05:53:00
-3.55521,115.85149,2026-08-22,N,nominal,3.14,D,viirs,South Kalimantan,Rendah,2026-08-22 05:53:00
-3.2507,114.81835,2026-08-22,N,nominal,4.52,D,viirs,South Kalimantan,Rendah,2026-08-22 05:53:00
-3.25125,114.81464,2026-08-22,N,nominal,4.52,D,viirs,South Kalimantan,Rendah,2026-08-22 05:53:00
-3.25215,114.81828,2026-08-22,N,nominal,5.65,D,viirs,South Kalimantan,Rendah,2026-08-22 05:53:00
-2.68561,115.24041,2026-08-22,N,nominal,4.62,D,viirs,South Kalimantan,Rendah,2026-08-22 05:53:00
-2.69542,115.17564,2026-08-22,N,high,13.92,D,viirs,South Kalimantan,Rendah,2026-08-22 05:53:00
-2.73065,114.96569,2026-08-22,N,nominal,8.02,D,viirs,South Kalimantan,Rendah,2026-08-22 05:53:00
-2.69118,115.22655,2026-08-22,N,nominal,9.58,D,viirs,South Kalimantan,Rendah,2026-08-22 05:53:00
-2.73351,114.96986,2026-08-22,N,nominal,8.43,D,viirs,South Kalimantan,Rendah,2026-08-22 05:53:00
-2.71589,115.08628,2026-08-22,N,low,3.72,D,viirs,South Kalimantan,Rendah,2026-08-22 05:53:00
-2.73803,114.96305,2026-08-22,N,nominal,4.45,D,viirs,South Kalimantan,Rendah,2026-08-22 05:53:00
-2.73693,114.97036,2026-08-22,N,nominal,2.75,D,viirs,South Kalimantan,Rendah,2026-08-22 05:53:00
-2.7149,115.11576,2026-08-22,N,nominal,3.63,D,viirs,South Kalimantan,Rendah,2026-08-22 05:53:00
-2.68616,115.23682,2026-08-22,N,nominal,4.62,D,viirs,South Kalimantan,Rendah,2026-08-22 05:53:00
-2.77378,114.75003,2026-08-22,N,low,4.83,D,viirs,South Kalimantan,Rendah,2026-08-22 05:53:00
-2.77722,114.75055,2026-08-22,N,low,5.79,D,viirs,South Kalimantan,Rendah,2026-08-22 05:53:00
-2.73546,115.02607,2026-08-22,N,nominal,4.7,D,viirs,South Kalimantan,Rendah,2026-08-22 05:53:00
-2.70364,115.23577,2026-08-22,N,nominal,29.57,D,viirs,South Kalimantan,Sedang,2026-08-22 05:53:00
-2.70309,115.23936,2026-08-22,N,nominal,6.21,D,viirs,South Kalimantan,Rendah,2026-08-22 05:53:00
-2.76464,114.92588,2026-08-22,N,nominal,5.76,D,viirs,South Kalimantan,Rendah,2026-08-22 05:53:00
-2.71554,115.24858,2026-08-22,N,nominal,3.23,D,viirs,South Kalimantan,Rendah,2026-08-22 05:53:00
-2.76806,114.92639,2026-08-22,N,nominal,5.76,D,viirs,South Kalimantan,Rendah,2026-08-22 05:53:00
-2.76446,115.04159,2026-08-22,N,nominal,2.1,D,viirs,South Kalimantan,Rendah,2026-08-22 05:53:00
-2.76968,115.07579,2026-08-22,N,nominal,3.18,D,viirs,South Kalimantan,Rendah,2026-08-22 05:53:00
-2.73813,114.98548,2026-08-22,N,low,9.08,D,viirs,South Kalimantan,Rendah,2026-08-22 05:53:00
-2.74675,115.29361,2026-08-22,N,low,2.03,D,viirs,South Kalimantan,Rendah,2026-08-22 05:53:00
-2.68779,115.22604,2026-08-22,N,nominal,5.98,D,viirs,South Kalimantan,Rendah,2026-08-22 05:53:00
-2.67641,115.20963,2026-08-22,N,nominal,2.18,D,viirs,South Kalimantan,Rendah,2026-08-22 05:53:00
-2.728,114.68595,2026-08-22,N,nominal,3.45,D,viirs,Central Kalimantan,Rendah,2026-08-22 05:53:00
-2.65399,115.16895,2026-08-22,N,nominal,11.64,D,viirs,South Kalimantan,Rendah,2026-08-22 05:53:00
-2.65343,115.17256,2026-08-22,N,nominal,50.02,D,viirs,South Kalimantan,Sedang,2026-08-22 05:53:00
-2.64243,115.24445,2026-08-22,N,nominal,3.84,D,viirs,South Kalimantan,Rendah,2026-08-22 05:53:00
-3.01074,112.86806,2026-08-22,N,nominal,7.42,D,viirs,Central Kalimantan,Rendah,2026-08-22 05:53:00
-2.64526,115.24854,2026-08-22,N,low,3.84,D,viirs,South Kalimantan,Rendah,2026-08-22 05:53:00
-2.67127,115.10551,2026-08-22,N,nominal,4.19,D,viirs,South Kalimantan,Rendah,2026-08-22 05:53:00
-2.65337,115.22456,2026-08-22,N,nominal,3.82,D,viirs,South Kalimantan,Rendah,2026-08-22 05:53:00
-2.53025,116.03914,2026-08-22,N,nominal,3.26,D,viirs,South Kalimantan,Rendah,2026-08-22 05:53:00
-2.67098,115.24556,2026-08-22,N,nominal,4.28,D,viirs,South Kalimantan,Rendah,2026-08-22 05:53:00
-2.52972,116.0426,2026-08-22,N,nominal,3.91,D,viirs,South Kalimantan,Rendah,2026-08-22 05:53:00
-2.65676,115.22506,2026-08-22,N,nominal,4.97,D,viirs,South Kalimantan,Rendah,2026-08-22 05:53:00
-2.64973,115.27171,2026-08-22,N,nominal,10.49,D,viirs,South Kalimantan,Rendah,2026-08-22 05:53:00
-2.55471,115.90051,2026-08-22,N,nominal,3.66,D,viirs,South Kalimantan,Rendah,2026-08-22 05:53:00
-3.01125,112.86678,2026-08-22,N,nominal,10.03,D,viirs,Central Kalimantan,Rendah,2026-08-22 05:53:00
-2.66069,115.22197,2026-08-22,N,nominal,1.87,D,viirs,South Kalimantan,Rendah,2026-08-22 05:53:00
-2.65704,115.26914,2026-08-22,N,low,3.69,D,viirs,South Kalimantan,Rendah,2026-08-22 05:53:00
-2.49135,116.3841,2026-08-22,N,nominal,11.2,D,viirs,South Kalimantan,Rendah,2026-08-22 05:53:00
-2.7026,115.03603,2026-08-22,N,nominal,4.3,D,viirs,South Kalimantan,Rendah,2026-08-22 05:53:00
-2.69111,115.1122,2026-08-22,N,low,3.29,D,viirs,South Kalimantan,Rendah,2026-08-22 05:53:00
-2.6573,115.22147,2026-08-22,N,nominal,1.87,D,viirs,South Kalimantan,Rendah,2026-08-22 05:53:00
-2.63346,115.25777,2026-08-22,N,nominal,5.75,D,viirs,South Kalimantan,Rendah,2026-08-22 05:53:00
-2.7473,115.29417,2026-08-22,N,nominal,3.02,D,viirs,South Kalimantan,Rendah,2026-08-22 05:53:00
-2.81791,115.10197,2026-08-22,N,nominal,6.32,D,viirs,South Kalimantan,Rendah,2026-08-22 05:53:00
-3.11597,114.83956,2026-08-22,N,nominal,5.75,D,viirs,South Kalimantan,Rendah,2026-08-22 05:53:00
-3.07917,115.12687,2026-08-22,N,nominal,23.6,D,viirs,South Kalimantan,Sedang,2026-08-22 05:53:00
-2.96396,115.88156,2026-08-22,N,nominal,21.25,D,viirs,South Kalimantan,Sedang,2026-08-22 05:53:00
-3.08313,115.12376,2026-08-22,N,nominal,9.43,D,viirs,South Kalimantan,Rendah,2026-08-22 05:53:00
-3.08709,115.12064,2026-08-22,N,nominal,6.44,D,viirs,South Kalimantan,Rendah,2026-08-22 05:53:00
-3.0501,115.55322,2026-08-22,N,nominal,5.31,D,viirs,South Kalimantan,Rendah,2026-08-22 05:53:00
-3.07989,115.37862,2026-08-22,N,nominal,6.14,D,viirs,South Kalimantan,Rendah,2026-08-22 05:53:00
-3.18146,114.93652,2026-08-22,N,low,5.31,D,viirs,South Kalimantan,Rendah,2026-08-22 05:53:00
-3.20226,114.82224,2026-08-22,N,nominal,2.83,D,viirs,South Kalimantan,Rendah,2026-08-22 05:53:00
-3.11654,114.83586,2026-08-22,N,nominal,5.46,D,viirs,South Kalimantan,Rendah,2026-08-22 05:53:00
-3.2017,114.82596,2026-08-22,N,low,2.83,D,viirs,South Kalimantan,Rendah,2026-08-22 05:53:00
-3.22447,114.74547,2026-08-22,N,nominal,5.49,D,viirs,South Kalimantan,Rendah,2026-08-22 05:53:00
-3.22792,114.74599,2026-08-22,N,nominal,5.49,D,viirs,South Kalimantan,Rendah,2026-08-22 05:53:00
-3.15492,115.27203,2026-08-22,N,nominal,6.45,D,viirs,South Kalimantan,Rendah,2026-08-22 05:53:00
-3.15832,115.2725,2026-08-22,N,nominal,3.47,D,viirs,South Kalimantan,Rendah,2026-08-22 05:53:00
-3.15777,115.27609,2026-08-22,N,low,3.47,D,viirs,South Kalimantan,Rendah,2026-08-22 05:53:00
-3.21814,114.99472,2026-08-22,N,nominal,3.78,D,viirs,South Kalimantan,Rendah,2026-08-22 05:53:00
-3.19078,115.1737,2026-08-22,N,low,4.21,D,viirs,South Kalimantan,Rendah,2026-08-22 05:53:00
-3.19474,115.17058,2026-08-22,N,low,4.57,D,viirs,South Kalimantan,Rendah,2026-08-22 05:53:00
-3.25272,114.81455,2026-08-22,N,nominal,5.65,D,viirs,South Kalimantan,Rendah,2026-08-22 05:53:00
-3.19777,114.85195,2026-08-22,N,low,6.01,D,viirs,South Kalimantan,Rendah,2026-08-22 05:53:00
-2.75068,115.29469,2026-08-22,N,nominal,3.02,D,viirs,South Kalimantan,Rendah,2026-08-22 05:53:00
-3.1131,114.83534,2026-08-22,N,low,4.59,D,viirs,South Kalimantan,Rendah,2026-08-22 05:53:00
-3.03621,115.1576,2026-08-22,N,nominal,6.84,D,viirs,South Kalimantan,Rendah,2026-08-22 05:53:00
-2.78608,115.38068,2026-08-22,N,nominal,39.57,D,viirs,South Kalimantan,Sedang,2026-08-22 05:53:00
-2.82602,115.14024,2026-08-22,N,nominal,3.71,D,viirs,South Kalimantan,Rendah,2026-08-22 05:53:00
-2.8107,115.24126,2026-08-22,N,nominal,3.72,D,viirs,South Kalimantan,Rendah,2026-08-22 05:53:00
-2.65146,116.31001,2026-08-22,N,nominal,2.95,D,viirs,South Kalimantan,Rendah,2026-08-22 05:53:00
-2.84108,115.0869,2026-08-22,N,nominal,2.42,D,viirs,South Kalimantan,Rendah,2026-08-22 05:53:00
-2.8569,115.07441,2026-08-22,N,low,3.66,D,viirs,South Kalimantan,Rendah,2026-08-22 05:53:00
-2.87116,115.09511,2026-08-22,N,nominal,9.58,D,viirs,South Kalimantan,Rendah,2026-08-22 05:53:00
-3.30226,112.29716,2026-08-22,N,nominal,8.32,D,viirs,Central Kalimantan,Rendah,2026-08-22 05:53:00
-3.30617,112.29773,2026-08-22,N,nominal,8.32,D,viirs,Central Kalimantan,Rendah,2026-08-22 05:53:00
-2.92267,115.95042,2026-08-22,N,nominal,3.66,D,viirs,South Kalimantan,Rendah,2026-08-22 05:53:00
-2.86357,115.19022,2026-08-22,N,nominal,3.66,D,viirs,South Kalimantan,Rendah,2026-08-22 05:53:00
-3.30281,112.29451,2026-08-22,N,nominal,5.6,D,viirs,Central Kalimantan,Rendah,2026-08-22 05:53:00
-3.30673,112.29507,2026-08-22,N,nominal,16.23,D,viirs,Central Kalimantan,Rendah,2026-08-22 05:53:00
-2.95755,114.73192,2026-08-22,N,nominal,3.26,D,viirs,South Kalimantan,Rendah,2026-08-22 05:53:00
-2.98688,114.74775,2026-08-22,N,nominal,2.69,D,viirs,South Kalimantan,Rendah,2026-08-22 05:53:00
-0.54626,110.32504,2026-08-22,N,nominal,9.16,D,viirs,West Kalimantan,Rendah,2026-08-22 05:53:00
-2.78744,116.10737,2026-08-22,N,nominal,4.97,D,viirs,South Kalimantan,Rendah,2026-08-22 05:53:00
-3.17689,114.03338,2026-08-22,N,nominal,8.29,D,viirs,Central Kalimantan,Rendah,2026-08-22 05:53:00
-3.18104,114.02993,2026-08-22,N,nominal,6.38,D,viirs,Central Kalimantan,Rendah,2026-08-22 05:53:00
-3.03676,115.15398,2026-08-22,N,nominal,6.01,D,viirs,South Kalimantan,Rendah,2026-08-22 05:53:00
-3.15549,113.33195,2026-08-22,N,nominal,6.49,D,viirs,Central Kalimantan,Rendah,2026-08-22 05:53:00
-1.94559,112.65198,2026-08-22,N,nominal,9.28,D,viirs,Central Kalimantan,Rendah,2026-08-22 05:53:00
-2.98632,114.75146,2026-08-22,N,nominal,2.01,D,viirs,South Kalimantan,Rendah,2026-08-22 05:53:00
-1.94184,112.65139,2026-08-22,N,nominal,31.89,D,viirs,Central Kalimantan,Sedang,2026-08-22 05:53:00
-1.0735,111.48369,2026-08-22,N,nominal,4.79,D,viirs,West Kalimantan,Rendah,2026-08-22 05:53:00
-1.23836,110.49821,2026-08-22,N,nominal,6.99,D,viirs,West Kalimantan,Rendah,2026-08-22 05:53:00
-1.30439,110.08926,2026-08-22,N,nominal,3.86,D,viirs,West Kalimantan,Rendah,2026-08-22 05:53:00
-0.37878,116.18947,2026-08-22,N,nominal,12.6,D,viirs,East Kalimantan,Rendah,2026-08-22 05:53:00
-0.39687,116.09337,2026-08-22,N,nominal,1.79,D,viirs,East Kalimantan,Rendah,2026-08-22 05:53:00
-0.38263,116.18652,2026-08-22,N,nominal,10.42,D,viirs,East Kalimantan,Rendah,2026-08-22 05:53:00
-0.3821,116.18997,2026-08-22,N,nominal,10.42,D,viirs,East Kalimantan,Rendah,2026-08-22 05:53:00
-0.40019,116.09386,2026-08-22,N,nominal,1.79,D,viirs,East Kalimantan,Rendah,2026-08-22 05:53:00
-0.39966,116.09731,2026-08-22,N,nominal,7.79,D,viirs,East Kalimantan,Rendah,2026-08-22 05:53:00
-0.38542,116.19048,2026-08-22,N,nominal,10.42,D,viirs,East Kalimantan,Rendah,2026-08-22 05:53:00
-0.38928,116.18753,2026-08-22,N,nominal,7.47,D,viirs,East Kalimantan,Rendah,2026-08-22 05:53:00
-0.38875,116.19097,2026-08-22,N,nominal,7.47,D,viirs,East Kalimantan,Rendah,2026-08-22 05:53:00
-0.28377,116.87731,2026-08-22,N,nominal,5.76,D,viirs,East Kalimantan,Rendah,2026-08-22 05:53:00
-0.3926,116.18803,2026-08-22,N,nominal,7.47,D,viirs,East Kalimantan,Rendah,2026-08-22 05:53:00
-0.39207,116.19147,2026-08-22,N,nominal,7.47,D,viirs,East Kalimantan,Rendah,2026-08-22 05:53:00
-0.38522,116.23632,2026-08-22,N,nominal,5.2,D,viirs,East Kalimantan,Rendah,2026-08-22 05:53:00
-1.08745,111.71253,2026-08-22,N,nominal,14.7,D,viirs,Central Kalimantan,Rendah,2026-08-22 05:53:00
-1.3344,110.12823,2026-08-22,N,nominal,4.02,D,viirs,West Kalimantan,Rendah,2026-08-22 05:53:00
-0.40148,116.2635,2026-08-22,N,nominal,2.65,D,viirs,East Kalimantan,Rendah,2026-08-22 05:53:00
-0.4048,116.264,2026-08-22,N,nominal,3.27,D,viirs,East Kalimantan,Rendah,2026-08-22 05:53:00
-1.36157,110.09768,2026-08-22,N,nominal,6.73,D,viirs,West Kalimantan,Rendah,2026-08-22 05:53:00
-0.40894,115.70645,2026-08-22,N,nominal,2.65,D,viirs,East Kalimantan,Rendah,2026-08-22 05:53:00
-0.14342,117.38023,2026-08-22,N,nominal,9.9,D,viirs,East Kalimantan,Rendah,2026-08-22 05:53:00
-0.14396,117.37666,2026-08-22,N,nominal,19.52,D,viirs,East Kalimantan,Rendah,2026-08-22 05:53:00
-0.39789,115.71186,2026-08-22,N,nominal,3.7,D,viirs,East Kalimantan,Rendah,2026-08-22 05:53:00
-1.11922,109.70933,2026-08-22,N,nominal,5.99,D,viirs,West Kalimantan,Rendah,2026-08-22 05:53:00
-0.04463,116.82603,2026-08-22,N,nominal,8.55,D,viirs,East Kalimantan,Rendah,2026-08-22 05:53:00
-1.12373,109.70997,2026-08-22,N,nominal,5.81,D,viirs,West Kalimantan,Rendah,2026-08-22 05:53:00
-1.12306,109.71443,2026-08-22,N,nominal,3.38,D,viirs,West Kalimantan,Rendah,2026-08-22 05:53:00
-0.03736,116.91805,2026-08-22,N,nominal,12.01,D,viirs,East Kalimantan,Rendah,2026-08-22 05:53:00
-0.04071,116.91855,2026-08-22,N,nominal,10.33,D,viirs,East Kalimantan,Rendah,2026-08-22 05:53:00
-0.11778,116.46004,2026-08-22,N,nominal,1.68,D,viirs,East Kalimantan,Rendah,2026-08-22 05:53:00
-1.20303,109.64371,2026-08-22,N,nominal,2.46,D,viirs,West Kalimantan,Rendah,2026-08-22 05:53:00
-1.08945,110.4082,2026-08-22,N,nominal,23.11,D,viirs,West Kalimantan,Sedang,2026-08-22 05:53:00
-1.09373,110.40884,2026-08-22,N,nominal,23.11,D,viirs,West Kalimantan,Sedang,2026-08-22 05:53:00
-1.357,110.1272,2026-08-22,N,nominal,1.88,D,viirs,West Kalimantan,Rendah,2026-08-22 05:53:00
-1.09312,110.4128,2026-08-22,N,nominal,23.11,D,viirs,West Kalimantan,Sedang,2026-08-22 05:53:00
-1.1005,110.39355,2026-08-22,N,nominal,13.05,D,viirs,West Kalimantan,Rendah,2026-08-22 05:53:00
-1.09802,110.40948,2026-08-22,N,nominal,3.67,D,viirs,West Kalimantan,Rendah,2026-08-22 05:53:00
-1.09741,110.41342,2026-08-22,N,nominal,3.67,D,viirs,West Kalimantan,Rendah,2026-08-22 05:53:00
-0.01846,117.4931,2026-08-22,N,nominal,10.37,D,viirs,East Kalimantan,Rendah,2026-08-22 05:53:00
-0.02185,117.4936,2026-08-22,N,nominal,4.92,D,viirs,East Kalimantan,Rendah,2026-08-22 05:53:00
-0.07463,117.35513,2026-08-22,N,nominal,4.46,D,viirs,East Kalimantan,Rendah,2026-08-22 05:53:00
-0.07407,117.35873,2026-08-22,N,nominal,4.46,D,viirs,East Kalimantan,Rendah,2026-08-22 05:53:00
-0.37594,115.58804,2026-08-22,N,nominal,3.34,D,viirs,East Kalimantan,Rendah,2026-08-22 05:53:00
-0.25522,116.40026,2026-08-22,N,nominal,2.28,D,viirs,East Kalimantan,Rendah,2026-08-22 05:53:00
-0.14167,117.369,2026-08-22,N,nominal,3.36,D,viirs,East Kalimantan,Rendah,2026-08-22 05:53:00
-1.10112,110.38955,2026-08-22,N,nominal,10.47,D,viirs,West Kalimantan,Rendah,2026-08-22 05:53:00
-1.12322,109.6825,2026-08-22,N,nominal,8.64,D,viirs,West Kalimantan,Rendah,2026-08-22 05:53:00
-1.29879,110.50305,2026-08-22,N,nominal,4.14,D,viirs,West Kalimantan,Rendah,2026-08-22 05:53:00
-1.23005,110.97434,2026-08-22,N,nominal,48.65,D,viirs,West Kalimantan,Sedang,2026-08-22 05:53:00
-1.41752,110.10952,2026-08-22,N,high,20.96,D,viirs,West Kalimantan,Sedang,2026-08-22 05:53:00
-0.49296,116.34879,2026-08-22,N,nominal,2.37,D,viirs,East Kalimantan,Rendah,2026-08-22 05:53:00
-0.49032,116.36604,2026-08-22,N,nominal,6.54,D,viirs,East Kalimantan,Rendah,2026-08-22 05:53:00
-0.49417,116.36309,2026-08-22,N,nominal,4.97,D,viirs,East Kalimantan,Rendah,2026-08-22 05:53:00
-0.42,116.84863,2026-08-22,N,nominal,3.68,D,viirs,East Kalimantan,Rendah,2026-08-22 05:53:00
-1.45987,110.18471,2026-08-22,N,nominal,5.76,D,viirs,West Kalimantan,Rendah,2026-08-22 05:53:00
-1.49787,110.17238,2026-08-22,N,nominal,22.31,D,viirs,West Kalimantan,Sedang,2026-08-22 05:53:00
-1.4966,110.18082,2026-08-22,N,nominal,51.1,D,viirs,West Kalimantan,Sedang,2026-08-22 05:53:00
-1.49597,110.18506,2026-08-22,N,high,51.1,D,viirs,West Kalimantan,Sedang,2026-08-22 05:53:00
-1.50288,110.16883,2026-08-22,N,nominal,21.59,D,viirs,West Kalimantan,Sedang,2026-08-22 05:53:00
-1.50162,110.17724,2026-08-22,N,nominal,25.31,D,viirs,West Kalimantan,Sedang,2026-08-22 05:53:00
-1.50099,110.18145,2026-08-22,N,nominal,40.27,D,viirs,West Kalimantan,Sedang,2026-08-22 05:53:00
-1.50225,110.17303,2026-08-22,N,high,25.31,D,viirs,West Kalimantan,Sedang,2026-08-22 05:53:00
-1.50036,110.18567,2026-08-22,N,high,40.27,D,viirs,West Kalimantan,Sedang,2026-08-22 05:53:00
-1.50664,110.17368,2026-08-22,N,nominal,25.31,D,viirs,West Kalimantan,Sedang,2026-08-22 05:53:00
-1.50601,110.17789,2026-08-22,N,nominal,25.31,D,viirs,West Kalimantan,Sedang,2026-08-22 05:53:00
-1.50538,110.18208,2026-08-22,N,nominal,40.27,D,viirs,West Kalimantan,Sedang,2026-08-22 05:53:00
-1.50475,110.18626,2026-08-22,N,nominal,40.27,D,viirs,West Kalimantan,Sedang,2026-08-22 05:53:00
-1.50727,110.16946,2026-08-22,N,high,21.59,D,viirs,West Kalimantan,Sedang,2026-08-22 05:53:00
-1.52122,110.10666,2026-08-22,N,nominal,4.47,D,viirs,West Kalimantan,Rendah,2026-08-22 05:53:00
-1.52058,110.11092,2026-08-22,N,nominal,4.47,D,viirs,West Kalimantan,Rendah,2026-08-22 05:53:00
-1.37677,110.37912,2026-08-22,N,nominal,8.92,D,viirs,West Kalimantan,Rendah,2026-08-22 05:53:00
-1.41817,110.10526,2026-08-22,N,nominal,11.85,D,viirs,West Kalimantan,Rendah,2026-08-22 05:53:00
-1.41183,110.11743,2026-08-22,N,high,16.02,D,viirs,West Kalimantan,Rendah,2026-08-22 05:53:00
-1.41312,110.10889,2026-08-22,N,high,20.96,D,viirs,West Kalimantan,Sedang,2026-08-22 05:53:00
-0.40545,116.34885,2026-08-22,N,nominal,3.33,D,viirs,East Kalimantan,Rendah,2026-08-22 05:53:00
-1.37783,110.10878,2026-08-22,N,nominal,7.38,D,viirs,West Kalimantan,Rendah,2026-08-22 05:53:00
-1.37585,110.12146,2026-08-22,N,nominal,4.63,D,viirs,West Kalimantan,Rendah,2026-08-22 05:53:00
-1.23729,111.00932,2026-08-22,N,nominal,6.47,D,viirs,West Kalimantan,Rendah,2026-08-22 05:53:00
-0.34511,116.89095,2026-08-22,N,nominal,10.21,D,viirs,East Kalimantan,Rendah,2026-08-22 05:53:00
-1.23498,111.00935,2026-08-22,N,nominal,3.29,D,viirs,West Kalimantan,Rendah,2026-08-22 05:53:00
-1.23911,111.00997,2026-08-22,N,nominal,3.29,D,viirs,West Kalimantan,Rendah,2026-08-22 05:53:00
-1.37729,110.10799,2026-08-22,N,nominal,7.5,D,viirs,West Kalimantan,Rendah,2026-08-22 05:53:00
-1.3754,110.1207,2026-08-22,N,nominal,6.48,D,viirs,West Kalimantan,Rendah,2026-08-22 05:53:00
-1.40431,110.10763,2026-08-22,N,low,8.32,D,viirs,West Kalimantan,Rendah,2026-08-22 05:53:00
-1.29817,110.50704,2026-08-22,N,nominal,4.14,D,viirs,West Kalimantan,Rendah,2026-08-22 05:53:00
-1.4005,110.13306,2026-08-22,N,nominal,15.67,D,viirs,West Kalimantan,Rendah,2026-08-22 05:53:00
-1.40936,110.10398,2026-08-22,N,nominal,13.94,D,viirs,West Kalimantan,Rendah,2026-08-22 05:53:00
-1.40872,110.10825,2026-08-22,N,nominal,8.32,D,viirs,West Kalimantan,Rendah,2026-08-22 05:53:00
-1.40807,110.11254,2026-08-22,N,nominal,8.32,D,viirs,West Kalimantan,Rendah,2026-08-22 05:53:00
-1.40743,110.1168,2026-08-22,N,nominal,9.65,D,viirs,West Kalimantan,Rendah,2026-08-22 05:53:00
-1.4068,110.12103,2026-08-22,N,nominal,9.65,D,viirs,West Kalimantan,Rendah,2026-08-22 05:53:00
-1.40616,110.12526,2026-08-22,N,nominal,9.93,D,viirs,West Kalimantan,Rendah,2026-08-22 05:53:00
