latitude,longitude,acq_date,satellite,confidence,frp,daynight,sensor,provinsi,frp_band,pulau,acq_datetime
2.31092,117.9053,2026-09-11,A,93,78.7,D,modis,East Kalimantan,Sedang,Kalimantan,2026-09-11 08:03:00
-7.40908,140.63736,2026-09-11,T,31,47.29,N,modis,Papua,Sedang,Maluku & Papua,2026-09-11 11:53:00
-7.40488,140.66437,2026-09-11,T,45,50.21,N,modis,Papua,Sedang,Maluku & Papua,2026-09-11 11:53:00
-7.41,140.64311,2026-09-11,T,49,57.91,N,modis,Papua,Sedang,Maluku & Papua,2026-09-11 11:53:00
-7.91138,139.85487,2026-09-11,T,29,18.6,N,modis,Papua,Rendah,Maluku & Papua,2026-09-11 11:53:00
-8.02949,138.66179,2026-09-11,T,60,15.43,N,modis,Papua,Rendah,Maluku & Papua,2026-09-11 11:53:00
-7.46246,139.25926,2026-09-11,T,49,16.08,N,modis,Papua,Rendah,Maluku & Papua,2026-09-11 11:53:00
-7.93205,139.86374,2026-09-11,T,7,17.27,N,modis,Papua,Rendah,Maluku & Papua,2026-09-11 11:53:00
-7.89812,139.16467,2026-09-11,T,54,14.17,N,modis,Papua,Rendah,Maluku & Papua,2026-09-11 11:53:00
-7.45204,139.2518,2026-09-11,T,36,16.11,N,modis,Papua,Rendah,Maluku & Papua,2026-09-11 11:53:00
-6.61139,139.43793,2026-09-11,T,64,57.76,N,modis,Papua,Sedang,Maluku & Papua,2026-09-11 11:53:00
-6.77866,139.36382,2026-09-11,T,82,35.88,N,modis,Papua,Sedang,Maluku & Papua,2026-09-11 11:53:00
-6.61946,139.44594,2026-09-11,T,100,97.17,N,modis,Papua,Sedang,Maluku & Papua,2026-09-11 11:53:00
-7.9284,139.88666,2026-09-11,T,26,18.91,N,modis,Papua,Rendah,Maluku & Papua,2026-09-11 11:53:00
-7.66544,131.09059,2026-09-11,T,83,11.66,N,modis,Maluku,Rendah,Maluku & Papua,2026-09-11 11:53:00
-6.15746,140.02191,2026-09-11,T,48,23.88,N,modis,Papua,Sedang,Maluku & Papua,2026-09-11 11:53:00
-8.28198,123.46798,2026-09-11,T,9,49.76,N,modis,East Nusa Tenggara,Sedang,Bali & Nusa Tenggara,2026-09-11 11:53:00
-4.0305,137.73314,2026-09-11,T,88,48.7,N,modis,Papua,Sedang,Maluku & Papua,2026-09-11 11:53:00
-4.03308,137.71573,2026-09-11,T,100,142.94,N,modis,Papua,Tinggi,Maluku & Papua,2026-09-11 11:53:00
-6.77425,139.36954,2026-09-11,T,55,23.37,N,modis,Papua,Sedang,Maluku & Papua,2026-09-11 11:53:00
-7.81615,140.67949,2026-09-11,T,74,39.14,N,modis,Papua,Sedang,Maluku & Papua,2026-09-11 11:53:00
-7.32925,131.26266,2026-09-11,T,70,8.16,N,modis,Maluku,Rendah,Maluku & Papua,2026-09-11 11:53:00
-7.84097,140.71103,2026-09-11,T,90,63.64,N,modis,Papua,Sedang,Maluku & Papua,2026-09-11 11:53:00
-8.38187,140.28279,2026-09-11,T,27,12.98,N,modis,Papua,Rendah,Maluku & Papua,2026-09-11 11:53:00
-8.21774,140.55618,2026-09-11,T,35,36.08,N,modis,Papua,Sedang,Maluku & Papua,2026-09-11 11:53:00
-8.22182,140.53059,2026-09-11,T,50,38.78,N,modis,Papua,Sedang,Maluku & Papua,2026-09-11 11:53:00
-8.20348,140.55377,2026-09-11,T,51,45.19,N,modis,Papua,Sedang,Maluku & Papua,2026-09-11 11:53:00
-8.20759,140.52815,2026-09-11,T,95,75.1,N,modis,Papua,Sedang,Maluku & Papua,2026-09-11 11:53:00
-7.83066,140.68195,2026-09-11,T,100,121.47,N,modis,Papua,Tinggi,Maluku & Papua,2026-09-11 11:53:00
-7.93997,140.57152,2026-09-11,T,78,42.06,N,modis,Papua,Sedang,Maluku & Papua,2026-09-11 11:53:00
-7.90022,140.72752,2026-09-11,T,2,15.44,N,modis,Papua,Rendah,Maluku & Papua,2026-09-11 11:53:00
-7.88567,140.72511,2026-09-11,T,80,46.59,N,modis,Papua,Sedang,Maluku & Papua,2026-09-11 11:53:00
-8.13541,140.40663,2026-09-11,T,25,17.72,N,modis,Papua,Rendah,Maluku & Papua,2026-09-11 11:53:00
-7.85656,140.72029,2026-09-11,T,88,57.92,N,modis,Papua,Sedang,Maluku & Papua,2026-09-11 11:53:00
-7.86095,140.69356,2026-09-11,T,100,174.06,N,modis,Papua,Tinggi,Maluku & Papua,2026-09-11 11:53:00
-7.84201,140.7179,2026-09-11,T,96,77.21,N,modis,Papua,Sedang,Maluku & Papua,2026-09-11 11:53:00
-7.84643,140.69119,2026-09-11,T,86,55.39,N,modis,Papua,Sedang,Maluku & Papua,2026-09-11 11:53:00
-7.8846,140.71838,2026-09-11,T,62,39.82,N,modis,Papua,Sedang,Maluku & Papua,2026-09-11 11:53:00
-8.0891,139.29102,2026-09-11,T,55,14.6,N,modis,Papua,Rendah,Maluku & Papua,2026-09-11 11:53:00
-7.85552,140.71346,2026-09-11,T,100,125.73,N,modis,Papua,Tinggi,Maluku & Papua,2026-09-11 11:53:00
-7.8597,140.68675,2026-09-11,T,100,129.96,N,modis,Papua,Tinggi,Maluku & Papua,2026-09-11 11:53:00
-7.93805,140.31053,2026-09-11,T,52,20.8,N,modis,Papua,Sedang,Maluku & Papua,2026-09-11 11:53:00
-3.04864,130.41568,2026-09-11,T,67,5.11,N,modis,Maluku,Rendah,Maluku & Papua,2026-09-11 11:55:00
-3.06363,130.30583,2026-09-11,T,98,16.08,N,modis,Maluku,Rendah,Maluku & Papua,2026-09-11 11:55:00
-3.06488,130.29665,2026-09-11,T,92,12.87,N,modis,Maluku,Rendah,Maluku & Papua,2026-09-11 11:55:00
-3.08832,129.91957,2026-09-11,T,76,10.46,N,modis,Maluku,Rendah,Maluku & Papua,2026-09-11 11:55:00
-3.11048,129.89343,2026-09-11,T,56,5.35,N,modis,Maluku,Rendah,Maluku & Papua,2026-09-11 11:55:00
-3.10134,129.89209,2026-09-11,T,92,13.23,N,modis,Maluku,Rendah,Maluku & Papua,2026-09-11 11:55:00
-3.06465,130.23091,2026-09-11,T,50,7.55,N,modis,Maluku,Rendah,Maluku & Papua,2026-09-11 11:55:00
-3.0474,130.42476,2026-09-11,T,58,3.62,N,modis,Maluku,Rendah,Maluku & Papua,2026-09-11 11:55:00
-3.13848,130.16255,2026-09-11,T,32,5.97,N,modis,Maluku,Rendah,Maluku & Papua,2026-09-11 11:55:00
-3.07387,130.2979,2026-09-11,T,100,26.98,N,modis,Maluku,Sedang,Maluku & Papua,2026-09-11 11:55:00
-3.12718,130.24648,2026-09-11,T,20,7.56,N,modis,Maluku,Rendah,Maluku & Papua,2026-09-11 11:55:00
-3.13657,129.90703,2026-09-11,T,13,4.69,N,modis,Maluku,Rendah,Maluku & Papua,2026-09-11 11:55:00
-3.0929,130.22591,2026-09-11,T,13,5.77,N,modis,Maluku,Rendah,Maluku & Papua,2026-09-11 11:55:00
-3.08413,130.28996,2026-09-11,T,73,6.5,N,modis,Maluku,Rendah,Maluku & Papua,2026-09-11 11:55:00
-3.08287,130.29916,2026-09-11,T,85,10.04,N,modis,Maluku,Rendah,Maluku & Papua,2026-09-11 11:55:00
-3.10064,130.23643,2026-09-11,T,100,24.92,N,modis,Maluku,Sedang,Maluku & Papua,2026-09-11 11:55:00
-3.11737,130.24831,2026-09-11,T,35,7.0,N,modis,Maluku,Rendah,Maluku & Papua,2026-09-11 11:55:00
-3.08959,129.91016,2026-09-11,T,99,15.92,N,modis,Maluku,Rendah,Maluku & Papua,2026-09-11 11:55:00
-3.07513,130.28871,2026-09-11,T,55,5.03,N,modis,Maluku,Rendah,Maluku & Papua,2026-09-11 11:55:00
-3.04135,130.19933,2026-09-11,T,62,4.66,N,modis,Maluku,Rendah,Maluku & Papua,2026-09-11 11:55:00
-3.43219,126.80859,2026-09-11,T,71,14.6,N,modis,Maluku,Rendah,Maluku & Papua,2026-09-11 11:55:00
-3.08048,129.90871,2026-09-11,T,90,13.38,N,modis,Maluku,Rendah,Maluku & Papua,2026-09-11 11:55:00
-1.55602,132.1476,2026-09-11,T,66,5.96,N,modis,West Papua,Rendah,Maluku & Papua,2026-09-11 11:55:00
-2.14212,132.38188,2026-09-11,T,31,4.2,N,modis,West Papua,Rendah,Maluku & Papua,2026-09-11 11:55:00
-2.14088,132.39084,2026-09-11,T,71,6.97,N,modis,West Papua,Rendah,Maluku & Papua,2026-09-11 11:55:00
-2.87063,128.41096,2026-09-11,T,54,5.86,N,modis,Maluku,Rendah,Maluku & Papua,2026-09-11 11:55:00
-2.86906,128.42245,2026-09-11,T,100,27.89,N,modis,Maluku,Sedang,Maluku & Papua,2026-09-11 11:55:00
-3.22426,126.73454,2026-09-11,T,75,19.08,N,modis,Maluku,Rendah,Maluku & Papua,2026-09-11 11:55:00
-3.22295,126.74056,2026-09-11,T,67,14.1,N,modis,Maluku,Rendah,Maluku & Papua,2026-09-11 11:55:00
-3.37813,126.86893,2026-09-11,T,78,18.6,N,modis,Maluku,Rendah,Maluku & Papua,2026-09-11 11:55:00
-3.0792,129.91823,2026-09-11,T,94,13.4,N,modis,Maluku,Rendah,Maluku & Papua,2026-09-11 11:55:00
-3.37609,126.88384,2026-09-11,T,46,8.21,N,modis,Maluku,Rendah,Maluku & Papua,2026-09-11 11:55:00
-3.41906,126.82082,2026-09-11,T,10,8.61,N,modis,Maluku,Rendah,Maluku & Papua,2026-09-11 11:55:00
-3.45437,126.90029,2026-09-11,T,55,9.63,N,modis,Maluku,Rendah,Maluku & Papua,2026-09-11 11:55:00
-2.61693,133.0148,2026-09-11,T,84,10.57,N,modis,West Papua,Rendah,Maluku & Papua,2026-09-11 11:55:00
-2.62597,133.01608,2026-09-11,T,54,4.51,N,modis,West Papua,Rendah,Maluku & Papua,2026-09-11 11:55:00
-3.00244,130.34752,2026-09-11,T,56,4.8,N,modis,Maluku,Rendah,Maluku & Papua,2026-09-11 11:55:00
-3.01268,130.3396,2026-09-11,T,48,4.11,N,modis,Maluku,Rendah,Maluku & Papua,2026-09-11 11:55:00
-3.01142,130.34877,2026-09-11,T,37,3.85,N,modis,Maluku,Rendah,Maluku & Papua,2026-09-11 11:55:00
-3.08177,129.89905,2026-09-11,T,72,8.53,N,modis,Maluku,Rendah,Maluku & Papua,2026-09-11 11:55:00
-3.4209,126.80682,2026-09-11,T,8,8.47,N,modis,Maluku,Rendah,Maluku & Papua,2026-09-11 11:55:00
-3.13746,130.2383,2026-09-11,T,80,10.56,N,modis,Maluku,Rendah,Maluku & Papua,2026-09-11 11:55:00
-3.07262,130.3071,2026-09-11,T,100,17.9,N,modis,Maluku,Rendah,Maluku & Papua,2026-09-11 11:55:00
-3.16434,130.17575,2026-09-11,T,76,7.39,N,modis,Maluku,Rendah,Maluku & Papua,2026-09-11 11:55:00
-2.87743,133.93387,2026-09-11,T,64,7.7,N,modis,West Papua,Rendah,Maluku & Papua,2026-09-11 11:55:00
-3.06436,133.98387,2026-09-11,T,83,12.26,N,modis,West Papua,Rendah,Maluku & Papua,2026-09-11 11:55:00
-3.07201,133.96985,2026-09-11,T,64,6.22,N,modis,West Papua,Rendah,Maluku & Papua,2026-09-11 11:55:00
-3.07054,133.98016,2026-09-11,T,100,28.79,N,modis,West Papua,Sedang,Maluku & Papua,2026-09-11 11:55:00
-3.25762,133.91856,2026-09-11,T,82,12.46,N,modis,West Papua,Rendah,Maluku & Papua,2026-09-11 11:55:00
-3.25631,133.92801,2026-09-11,T,72,9.41,N,modis,West Papua,Rendah,Maluku & Papua,2026-09-11 11:55:00
-3.26293,133.92473,2026-09-11,T,47,7.36,N,modis,West Papua,Rendah,Maluku & Papua,2026-09-11 11:55:00
-3.2616,133.93419,2026-09-11,T,10,5.81,N,modis,West Papua,Rendah,Maluku & Papua,2026-09-11 11:55:00
-2.83985,133.92795,2026-09-11,T,100,68.57,N,modis,West Papua,Sedang,Maluku & Papua,2026-09-11 11:55:00
-3.5039,132.93825,2026-09-11,T,44,7.39,N,modis,West Papua,Rendah,Maluku & Papua,2026-09-11 11:55:00
-3.26373,134.84332,2026-09-11,T,100,28.88,N,modis,Papua,Sedang,Maluku & Papua,2026-09-11 11:55:00
-3.57556,132.94838,2026-09-11,T,94,13.1,N,modis,West Papua,Rendah,Maluku & Papua,2026-09-11 11:55:00
-3.5743,132.9575,2026-09-11,T,95,13.31,N,modis,West Papua,Rendah,Maluku & Papua,2026-09-11 11:55:00
-3.5858,132.94643,2026-09-11,T,100,17.65,N,modis,West Papua,Rendah,Maluku & Papua,2026-09-11 11:55:00
-3.67284,133.04904,2026-09-11,T,61,6.42,N,modis,West Papua,Rendah,Maluku & Papua,2026-09-11 11:55:00
-3.6831,133.04114,2026-09-11,T,89,10.31,N,modis,West Papua,Rendah,Maluku & Papua,2026-09-11 11:55:00
-3.69208,133.04239,2026-09-11,T,100,19.05,N,modis,West Papua,Rendah,Maluku & Papua,2026-09-11 11:55:00
-3.14647,130.23962,2026-09-11,T,64,10.69,N,modis,Maluku,Rendah,Maluku & Papua,2026-09-11 11:55:00
-3.26525,134.83258,2026-09-11,T,99,23.27,N,modis,Papua,Sedang,Maluku & Papua,2026-09-11 11:55:00
-2.95093,132.87013,2026-09-11,T,64,4.84,N,modis,West Papua,Rendah,Maluku & Papua,2026-09-11 11:55:00
-3.06576,133.97368,2026-09-11,T,92,16.48,N,modis,West Papua,Rendah,Maluku & Papua,2026-09-11 11:55:00
-3.2689,130.48668,2026-09-11,T,15,5.14,N,modis,Maluku,Rendah,Maluku & Papua,2026-09-11 11:55:00
-3.14545,130.3147,2026-09-11,T,33,5.81,N,modis,Maluku,Rendah,Maluku & Papua,2026-09-11 11:55:00
-3.14423,130.3237,2026-09-11,T,88,10.62,N,modis,Maluku,Rendah,Maluku & Papua,2026-09-11 11:55:00
-3.16708,130.22327,2026-09-11,T,77,7.42,N,modis,Maluku,Rendah,Maluku & Papua,2026-09-11 11:55:00
-3.1658,130.23265,2026-09-11,T,10,4.32,N,modis,Maluku,Rendah,Maluku & Papua,2026-09-11 11:55:00
-2.7663,133.26796,2026-09-11,T,59,4.59,N,modis,West Papua,Rendah,Maluku & Papua,2026-09-11 11:55:00
-2.81161,133.00716,2026-09-11,T,58,4.08,N,modis,West Papua,Rendah,Maluku & Papua,2026-09-11 11:55:00
-2.91541,133.05609,2026-09-11,T,62,5.47,N,modis,West Papua,Rendah,Maluku & Papua,2026-09-11 11:55:00
-2.78194,133.22203,2026-09-11,T,73,6.59,N,modis,West Papua,Rendah,Maluku & Papua,2026-09-11 11:55:00
-3.17907,130.40332,2026-09-11,T,15,4.14,N,modis,Maluku,Rendah,Maluku & Papua,2026-09-11 11:55:00
-2.78325,133.21259,2026-09-11,T,94,14.13,N,modis,West Papua,Rendah,Maluku & Papua,2026-09-11 11:55:00
-2.82064,133.00842,2026-09-11,T,100,22.07,N,modis,West Papua,Sedang,Maluku & Papua,2026-09-11 11:55:00
-2.79235,133.21384,2026-09-11,T,98,16.65,N,modis,West Papua,Rendah,Maluku & Papua,2026-09-11 11:55:00
-2.79105,133.2233,2026-09-11,T,74,6.98,N,modis,West Papua,Rendah,Maluku & Papua,2026-09-11 11:55:00
-3.18926,130.39565,2026-09-11,T,10,3.89,N,modis,Maluku,Rendah,Maluku & Papua,2026-09-11 11:55:00
-2.81422,133.25171,2026-09-11,T,70,6.24,N,modis,West Papua,Rendah,Maluku & Papua,2026-09-11 11:55:00
-2.83128,133.19637,2026-09-11,T,68,6.18,N,modis,West Papua,Rendah,Maluku & Papua,2026-09-11 11:55:00
-2.82996,133.20578,2026-09-11,T,52,4.7,N,modis,West Papua,Rendah,Maluku & Papua,2026-09-11 11:55:00
-2.92025,132.88757,2026-09-11,T,77,7.75,N,modis,West Papua,Rendah,Maluku & Papua,2026-09-11 11:55:00
-2.82191,132.99919,2026-09-11,T,77,7.83,N,modis,West Papua,Rendah,Maluku & Papua,2026-09-11 11:55:00
0.64004,127.89493,2026-09-11,T,15,4.62,N,modis,North Maluku,Rendah,Maluku & Papua,2026-09-11 11:57:00
0.79096,123.57896,2026-09-11,T,71,24.53,N,modis,North Sulawesi,Sedang,Sulawesi,2026-09-11 11:57:00
-6.98859,111.22605,2026-09-11,T,70,7.91,N,modis,Central Java,Rendah,Java,2026-09-11 13:31:00
-6.4252,107.67626,2026-09-11,T,66,4.69,N,modis,West Java,Rendah,Java,2026-09-11 13:31:00
-6.54143,107.50163,2026-09-11,T,72,6.1,N,modis,West Java,Rendah,Java,2026-09-11 13:31:00
-6.84619,108.63084,2026-09-11,T,87,10.33,N,modis,West Java,Rendah,Java,2026-09-11 13:31:00
-6.98882,111.22,2026-09-11,T,77,10.07,N,modis,Central Java,Rendah,Java,2026-09-11 13:31:00
-8.11347,112.92325,2026-09-11,T,88,32.25,N,modis,East Java,Sedang,Java,2026-09-11 13:31:00
-7.98201,113.64172,2026-09-11,T,50,20.3,N,modis,East Java,Sedang,Java,2026-09-11 13:31:00
-8.11393,112.91735,2026-09-11,T,39,15.3,N,modis,East Java,Rendah,Java,2026-09-11 13:31:00
-8.1114,112.93456,2026-09-11,T,58,18.4,N,modis,East Java,Rendah,Java,2026-09-11 13:31:00
-7.76742,112.06734,2026-09-11,T,82,16.49,N,modis,East Java,Rendah,Java,2026-09-11 13:31:00
-1.83028,111.99197,2026-09-11,T,83,22.39,N,modis,Central Kalimantan,Sedang,Kalimantan,2026-09-11 13:33:00
-2.78008,105.14184,2026-09-11,T,70,6.7,N,modis,South Sumatra,Rendah,Sumatra,2026-09-11 13:33:00
-2.78136,105.13229,2026-09-11,T,48,5.29,N,modis,South Sumatra,Rendah,Sumatra,2026-09-11 13:33:00
-1.55466,114.41013,2026-09-11,T,42,24.76,N,modis,Central Kalimantan,Sedang,Kalimantan,2026-09-11 13:33:00
-1.59289,113.43995,2026-09-11,T,39,16.13,N,modis,Central Kalimantan,Rendah,Kalimantan,2026-09-11 13:33:00
-1.59602,113.41883,2026-09-11,T,76,23.54,N,modis,Central Kalimantan,Sedang,Kalimantan,2026-09-11 13:33:00
-2.93066,103.94364,2026-09-11,T,95,17.09,N,modis,South Sumatra,Rendah,Sumatra,2026-09-11 13:33:00
-2.93213,103.93255,2026-09-11,T,65,5.07,N,modis,South Sumatra,Rendah,Sumatra,2026-09-11 13:33:00
-2.75187,105.21873,2026-09-11,T,97,16.14,N,modis,South Sumatra,Rendah,Sumatra,2026-09-11 13:33:00
-2.9279,103.94818,2026-09-11,T,56,5.83,N,modis,South Sumatra,Rendah,Sumatra,2026-09-11 13:33:00
-2.92943,103.93711,2026-09-11,T,90,14.14,N,modis,South Sumatra,Rendah,Sumatra,2026-09-11 13:33:00
-1.59629,113.43379,2026-09-11,T,47,12.67,N,modis,Central Kalimantan,Rendah,Kalimantan,2026-09-11 13:33:00
-1.61386,113.3084,2026-09-11,T,61,16.62,N,modis,Central Kalimantan,Rendah,Kalimantan,2026-09-11 13:33:00
-2.02799,110.33625,2026-09-11,T,26,7.52,N,modis,West Kalimantan,Rendah,Kalimantan,2026-09-11 13:33:00
-2.73753,105.18776,2026-09-11,T,72,9.82,N,modis,South Sumatra,Rendah,Sumatra,2026-09-11 13:33:00
-2.73883,105.17826,2026-09-11,T,46,7.63,N,modis,South Sumatra,Rendah,Sumatra,2026-09-11 13:33:00
-2.75056,105.2282,2026-09-11,T,75,7.83,N,modis,South Sumatra,Rendah,Sumatra,2026-09-11 13:33:00
-2.7971,105.15392,2026-09-11,T,46,9.74,N,modis,South Sumatra,Rendah,Sumatra,2026-09-11 13:33:00
-2.80626,105.15518,2026-09-11,T,28,4.47,N,modis,South Sumatra,Rendah,Sumatra,2026-09-11 13:33:00
-1.6813,113.1996,2026-09-11,T,68,18.14,N,modis,Central Kalimantan,Rendah,Kalimantan,2026-09-11 13:33:00
-1.5831,113.43183,2026-09-11,T,66,18.46,N,modis,Central Kalimantan,Rendah,Kalimantan,2026-09-11 13:33:00
-1.66592,113.5657,2026-09-11,T,35,12.95,N,modis,Central Kalimantan,Rendah,Kalimantan,2026-09-11 13:33:00
-1.70039,113.33357,2026-09-11,T,34,15.5,N,modis,Central Kalimantan,Rendah,Kalimantan,2026-09-11 13:33:00
-2.02591,111.11935,2026-09-11,T,39,19.41,N,modis,Central Kalimantan,Rendah,Kalimantan,2026-09-11 13:33:00
-2.13953,110.34626,2026-09-11,T,49,11.92,N,modis,West Kalimantan,Rendah,Kalimantan,2026-09-11 13:33:00
-2.69099,106.32804,2026-09-11,T,82,8.68,N,modis,Bangka-Belitung Islands,Rendah,Sumatra,2026-09-11 13:33:00
-2.02326,111.11316,2026-09-11,T,20,17.16,N,modis,Central Kalimantan,Rendah,Kalimantan,2026-09-11 13:33:00
-1.66543,113.21811,2026-09-11,T,26,12.7,N,modis,Central Kalimantan,Rendah,Kalimantan,2026-09-11 13:33:00
-2.68217,106.32681,2026-09-11,T,80,8.26,N,modis,Bangka-Belitung Islands,Rendah,Sumatra,2026-09-11 13:33:00
-1.67023,113.56054,2026-09-11,T,69,19.39,N,modis,Central Kalimantan,Rendah,Kalimantan,2026-09-11 13:33:00
-1.69994,113.34879,2026-09-11,T,67,18.95,N,modis,Central Kalimantan,Rendah,Kalimantan,2026-09-11 13:33:00
-1.70283,113.32821,2026-09-11,T,53,12.41,N,modis,Central Kalimantan,Rendah,Kalimantan,2026-09-11 13:33:00
-2.67213,106.33441,2026-09-11,T,87,10.74,N,modis,Bangka-Belitung Islands,Rendah,Sumatra,2026-09-11 13:33:00
-2.97095,104.1603,2026-09-11,T,79,9.44,N,modis,South Sumatra,Rendah,Sumatra,2026-09-11 13:33:00
-2.00157,111.11018,2026-09-11,T,100,92.85,N,modis,Central Kalimantan,Sedang,Kalimantan,2026-09-11 13:33:00
-2.00349,111.09644,2026-09-11,T,100,69.39,N,modis,Central Kalimantan,Sedang,Kalimantan,2026-09-11 13:33:00
-1.54806,114.42957,2026-09-11,T,54,26.64,N,modis,Central Kalimantan,Sedang,Kalimantan,2026-09-11 13:33:00
-1.94226,110.87594,2026-09-11,T,51,8.94,N,modis,West Kalimantan,Rendah,Kalimantan,2026-09-11 13:33:00
-1.88257,110.20002,2026-09-11,T,100,31.78,N,modis,West Kalimantan,Sedang,Kalimantan,2026-09-11 13:33:00
-2.0161,110.34686,2026-09-11,T,80,14.07,N,modis,West Kalimantan,Rendah,Kalimantan,2026-09-11 13:33:00
-1.87401,110.2595,2026-09-11,T,100,23.74,N,modis,West Kalimantan,Sedang,Kalimantan,2026-09-11 13:33:00
-1.88087,110.21186,2026-09-11,T,100,46.97,N,modis,West Kalimantan,Sedang,Kalimantan,2026-09-11 13:33:00
-1.55086,114.43575,2026-09-11,T,9,16.35,N,modis,Central Kalimantan,Rendah,Kalimantan,2026-09-11 13:33:00
-1.88427,110.1882,2026-09-11,T,97,18.34,N,modis,West Kalimantan,Rendah,Kalimantan,2026-09-11 13:33:00
-1.88596,110.1764,2026-09-11,T,100,46.33,N,modis,West Kalimantan,Sedang,Kalimantan,2026-09-11 13:33:00
-1.88766,110.16463,2026-09-11,T,100,25.64,N,modis,West Kalimantan,Sedang,Kalimantan,2026-09-11 13:33:00
-2.43469,106.26224,2026-09-11,T,62,4.31,N,modis,Bangka-Belitung Islands,Rendah,Sumatra,2026-09-11 13:33:00
-2.44352,106.26347,2026-09-11,T,100,16.97,N,modis,Bangka-Belitung Islands,Rendah,Sumatra,2026-09-11 13:33:00
-2.43589,106.25341,2026-09-11,T,100,24.36,N,modis,Bangka-Belitung Islands,Sedang,Sumatra,2026-09-11 13:33:00
-2.47461,105.96923,2026-09-11,T,73,6.41,N,modis,Bangka-Belitung Islands,Rendah,Sumatra,2026-09-11 13:33:00
-1.87444,110.26537,2026-09-11,T,61,10.3,N,modis,West Kalimantan,Rendah,Kalimantan,2026-09-11 13:33:00
-1.87608,110.25336,2026-09-11,T,100,27.9,N,modis,West Kalimantan,Sedang,Kalimantan,2026-09-11 13:33:00
-1.88098,110.21758,2026-09-11,T,100,22.31,N,modis,West Kalimantan,Sedang,Kalimantan,2026-09-11 13:33:00
-1.8826,110.2057,2026-09-11,T,100,29.93,N,modis,West Kalimantan,Sedang,Kalimantan,2026-09-11 13:33:00
-1.88422,110.19384,2026-09-11,T,21,7.72,N,modis,West Kalimantan,Rendah,Kalimantan,2026-09-11 13:33:00
-1.88584,110.18201,2026-09-11,T,100,28.7,N,modis,West Kalimantan,Sedang,Kalimantan,2026-09-11 13:33:00
-2.47339,105.97816,2026-09-11,T,60,4.56,N,modis,Bangka-Belitung Islands,Rendah,Sumatra,2026-09-11 13:33:00
-2.44231,106.27229,2026-09-11,T,99,15.08,N,modis,Bangka-Belitung Islands,Rendah,Sumatra,2026-09-11 13:33:00
-1.89777,110.16604,2026-09-11,T,93,17.54,N,modis,West Kalimantan,Rendah,Kalimantan,2026-09-11 13:33:00
-1.89608,110.17783,2026-09-11,T,65,10.04,N,modis,West Kalimantan,Rendah,Kalimantan,2026-09-11 13:33:00
-2.02945,110.25107,2026-09-11,T,66,6.96,N,modis,West Kalimantan,Rendah,Kalimantan,2026-09-11 13:33:00
-2.72969,105.177,2026-09-11,T,99,16.87,N,modis,South Sumatra,Rendah,Sumatra,2026-09-11 13:33:00
-2.731,105.1675,2026-09-11,T,29,5.52,N,modis,South Sumatra,Rendah,Sumatra,2026-09-11 13:33:00
-1.49029,113.98823,2026-09-11,T,51,15.77,N,modis,Central Kalimantan,Rendah,Kalimantan,2026-09-11 13:33:00
-1.85981,111.38437,2026-09-11,T,57,11.73,N,modis,Central Kalimantan,Rendah,Kalimantan,2026-09-11 13:33:00
-2.72185,105.16623,2026-09-11,T,86,10.47,N,modis,South Sumatra,Rendah,Sumatra,2026-09-11 13:33:00
-2.58511,106.09937,2026-09-11,T,56,4.44,N,modis,Bangka-Belitung Islands,Rendah,Sumatra,2026-09-11 13:33:00
-2.89695,103.80748,2026-09-11,T,66,6.24,N,modis,South Sumatra,Rendah,Sumatra,2026-09-11 13:33:00
-1.40943,114.35043,2026-09-11,T,71,25.78,N,modis,Central Kalimantan,Sedang,Kalimantan,2026-09-11 13:33:00
-1.95824,110.31406,2026-09-11,T,28,9.21,N,modis,West Kalimantan,Rendah,Kalimantan,2026-09-11 13:33:00
-1.40623,114.34467,2026-09-11,T,76,30.09,N,modis,Central Kalimantan,Sedang,Kalimantan,2026-09-11 13:33:00
-1.95901,110.32062,2026-09-11,T,24,9.31,N,modis,West Kalimantan,Rendah,Kalimantan,2026-09-11 13:33:00
-1.9246,110.12208,2026-09-11,T,84,13.38,N,modis,West Kalimantan,Rendah,Kalimantan,2026-09-11 13:33:00
-1.56857,112.53014,2026-09-11,T,27,8.0,N,modis,Central Kalimantan,Rendah,Kalimantan,2026-09-11 13:33:00
-2.6995,104.44305,2026-09-11,T,75,7.98,N,modis,South Sumatra,Rendah,Sumatra,2026-09-11 13:33:00
-1.56153,112.49269,2026-09-11,T,68,15.32,N,modis,Central Kalimantan,Rendah,Kalimantan,2026-09-11 13:33:00
-1.88419,110.26095,2026-09-11,T,23,7.54,N,modis,West Kalimantan,Rendah,Kalimantan,2026-09-11 13:33:00
-1.94409,110.86283,2026-09-11,T,39,6.87,N,modis,West Kalimantan,Rendah,Kalimantan,2026-09-11 13:33:00
-3.02511,104.07424,2026-09-11,T,100,19.94,N,modis,South Sumatra,Rendah,Sumatra,2026-09-11 13:33:00
-1.62936,114.60592,2026-09-11,T,97,68.93,N,modis,Central Kalimantan,Sedang,Kalimantan,2026-09-11 13:33:00
-2.69115,106.54011,2026-09-11,T,98,14.89,N,modis,Bangka-Belitung Islands,Rendah,Sumatra,2026-09-11 13:33:00
-2.25702,110.59984,2026-09-11,T,74,11.77,N,modis,West Kalimantan,Rendah,Kalimantan,2026-09-11 13:33:00
